Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity,ageAv,age,gender,ethnicity,solved,Month,Year
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Jul-20,Murder,Solved,Bromley,White,4,4,1,0,1,Jul,2020
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-20,Murder,Solved,Ealing,White,3,3,1,0,1,Jul,2020
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Feb-20,Murder,Solved,Greenwich,Asian,4,4,1,2,1,Feb,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Greenwich,White,1,1,1,0,1,Mar,2020
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,Jul-20,Murder,Solved,Greenwich,White,2,2,2,0,1,Jul,2020
1,35 to 44 ,Female,Blunt Implement,Domestic Abuse,Oct-20,Murder,Solved,Greenwich,White,4,4,2,0,1,Oct,2020
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-20,Manslaughter,Solved,Ealing,White,6,6,1,0,1,Dec,2020
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-20,Murder,Solved,Greenwich,Black,0,0,1,1,1,Dec,2020
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Solved,Croydon,White,6,6,1,0,1,Jan,2020
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-20,Murder,Solved,Croydon,Black,2,2,1,1,1,Feb,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Croydon,Black,1,1,1,1,1,Mar,2020
1,45 to 54,Male,Shooting,Not Domestic Abuse,Sep-20,Murder,Solved,Croydon,White,5,5,1,0,1,Sep,2020
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-20,Murder,Solved,Ealing,White,6,6,1,0,1,Oct,2020
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Oct-20,Murder,Solved,Croydon,Black,3,3,1,1,1,Oct,2020
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Croydon,White,5,5,1,0,1,Nov,2020
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Dec-20,Murder,Solved,Croydon,White,3,3,2,0,1,Dec,2020
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-20,Murder,Solved,Bexley,White,4,4,1,0,1,Jun,2020
1,0 to 12,Male,Not known/Not Recorded ,Not Domestic Abuse,Jul-20,Murder,Unsolved,Bexley,White,0,0,1,0,0,Jul,2020
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Sep-20,Murder,Solved,Bexley,White,7,7,2,0,1,Sep,2020
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jun-20,Murder,Solved,Ealing,Black,3,3,1,1,1,Jun,2020
1,35 to 44 ,Female,Other Methods Of Killing,Not Domestic Abuse,Jul-20,Murder,Solved,Sutton,White,4,4,2,0,1,Jul,2020
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-20,Manslaughter,Solved,Tower Hamlets,White,7,7,1,0,1,Jul,2020
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-20,Murder,Unsolved,Tower Hamlets,White,0,0,1,0,0,Aug,2020
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-20,Manslaughter,Solved,Ealing,White,5,5,1,0,1,Dec,2020
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Unsolved,Redbridge,Asian,4,4,1,2,0,Jan,2020
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Unsolved,Redbridge,Asian,3,3,1,2,0,Jan,2020
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Unsolved,Redbridge,Asian,4,4,1,2,0,Jan,2020
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Redbridge,Black,2,2,1,1,1,Mar,2020
1,0 to 12,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Redbridge,Asian,0,0,1,2,1,Apr,2020
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Redbridge,Asian,0,0,2,2,1,Apr,2020
1,35 to 44 ,Male,"Physical Assault, no weapon",Domestic Abuse,May-20,Manslaughter,Unsolved,Redbridge,Black,4,4,1,1,0,May,2020
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-20,Murder,Solved,Ealing,White,3,3,1,0,1,Oct,2020
1,25 to 34,Male,Shooting,Not Domestic Abuse,Nov-20,Murder,Solved,Redbridge,Black,3,3,1,1,1,Nov,2020
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-20,Murder,Solved,Hackney,White,7,7,1,0,1,Jan,2020
1,55 to 64,Female,Blunt Implement,Domestic Abuse,Mar-20,Murder,Solved,Hackney,White,6,6,2,0,1,Mar,2020
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,Apr-20,Murder,Solved,Hackney,Black,3,3,1,1,1,Apr,2020
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jun-20,Murder,Unsolved,Hackney,Black,2,2,1,1,0,Jun,2020
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Hackney,Asian,7,7,1,2,1,Sep,2020
1,55 to 64,Male,"Physical Assault, no weapon",Domestic Abuse,Nov-20,Manslaughter,Solved,Hackney,Asian,6,6,1,2,1,Nov,2020
1,55 to 64,Female,Blunt Implement,Domestic Abuse,Jan-20,Murder,Solved,Ealing,White,6,6,2,0,1,Jan,2020
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Feb-20,Murder,Solved,Waltham Forest,Asian,4,4,2,2,1,Feb,2020
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Waltham Forest,White,4,4,1,0,1,Apr,2020
1,55 to 64,Male,Not known/Not Recorded ,Not Domestic Abuse,Apr-20,Murder,Unsolved,Waltham Forest,White,6,6,1,0,0,Apr,2020
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Solved,Waltham Forest,Asian,4,4,1,2,1,Aug,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-20,Murder,Solved,Waltham Forest,Black,1,1,1,1,1,Oct,2020
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Aug-20,Murder,Unsolved,Ealing,Black,3,3,2,1,0,Aug,2020
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-20,Murder,Solved,Barking & Dagenham,White,5,5,1,0,1,Sep,2020
1,25 to 34,Male,Shooting,Not Domestic Abuse,Mar-20,Murder,Solved,Enfield,Black,3,3,1,1,1,Mar,2020
1,55 to 64,Female,Blunt Implement,Domestic Abuse,Apr-20,Murder,Solved,Enfield,Black,6,6,2,1,1,Apr,2020
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Solved,Enfield,White,3,3,1,0,1,Jul,2020
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jul-20,Murder,Solved,Enfield,Black,3,3,1,1,1,Jul,2020
1,35 to 44 ,Female,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Solved,Enfield,Black,4,4,2,1,1,Aug,2020
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-20,Murder,Solved,Enfield,Asian,3,3,1,2,1,Sep,2020
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,Nov-20,Murder,Solved,Enfield,Black,4,4,1,1,1,Nov,2020
1,13 to 19,Male,Blunt Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Newham,Asian,1,1,1,2,1,Mar,2020
1,35 to 44 ,Female,Knife or Sharp Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Newham,Asian,4,4,2,2,1,Mar,2020
1,35 to 44 ,Female,Blunt Implement,Not Domestic Abuse,Mar-20,Murder,Solved,Newham,Black,4,4,2,1,1,Mar,2020
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-20,Murder,Solved,Newham,Black,2,2,1,1,1,Apr,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-20,Murder,Solved,Newham,Black,1,1,1,1,1,Dec,2020
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-20,Murder,Solved,Newham,Black,3,3,1,1,1,Dec,2020
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Feb-20,Murder,Solved,Kensington & Chelsea,White,5,5,1,0,1,Feb,2020
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,May-20,Murder,Solved,Ealing,Black,3,3,1,1,1,May,2020
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jun-20,Murder,Unsolved,Ealing,Black,2,2,1,1,0,Jun,2020
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Hammersmith & Fulham,White,6,6,1,0,1,Nov,2020
1,45 to 54,Male,Shooting,Not Domestic Abuse,Jan-20,Murder,Solved,Westminster,White,5,5,1,0,1,Jan,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-20,Murder,Unsolved,Westminster,Asian,1,1,1,2,0,Jul,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-20,Murder,Unsolved,Westminster,Black,1,1,1,1,0,Aug,2020
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-20,Murder,Solved,Westminster,Black,1,1,1,1,1,Nov,2020
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-20,Murder,Unsolved,Westminster,White,5,5,1,0,0,Dec,2020
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Wandsworth,Black,2,2,1,1,1,May,2021
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jun-21,Murder,Unsolved,Wandsworth,Black,3,3,1,1,0,Jun,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Kingston Upon Thames,Black,2,2,1,1,1,Aug,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Kingston Upon Thames,Asian,3,3,1,2,1,Dec,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Hounslow,White,2,2,1,0,1,Mar,2021
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Aug-21,Murder,Solved,Hounslow,Asian,6,6,1,2,1,Aug,2021
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Hounslow,White,4,4,1,0,1,Oct,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Hounslow,Black,2,2,1,1,1,Nov,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Hounslow,Asian,1,1,1,2,1,Nov,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Hounslow,White,5,5,1,0,1,Dec,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Richmond Upon Thames,White,4,4,1,0,1,May,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Richmond Upon Thames,Asian,1,1,1,2,1,Oct,2021
1,45 to 54,Female,Not known/Not Recorded ,Domestic Abuse,Nov-21,Murder,Unsolved,Richmond Upon Thames,Asian,5,5,2,2,0,Nov,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Hillingdon,Black,1,1,1,1,1,Jun,2021
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jul-21,Murder,Solved,Hillingdon,White,5,5,1,0,1,Jul,2021
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-21,Murder,Solved,Hillingdon,Black,3,3,1,1,1,Oct,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Hillingdon,White,1,1,1,0,1,Dec,2021
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Mar-21,Murder,Solved,Lambeth,White,3,3,2,0,1,Mar,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lambeth,Black,1,1,1,1,1,Jun,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White,1,1,1,0,1,Jul,2021
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White,4,4,1,0,1,Jul,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-17,Murder,Solved,Ealing,Black,1,1,1,1,1,Jan,2017
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-17,Murder,Solved,Greenwich,White,5,5,1,0,1,Aug,2017
1,65 and over,Female,Blunt Implement,Not Domestic Abuse,Jan-17,Murder,Solved,Croydon,Black,7,7,2,1,1,Jan,2017
1,65 and over,Female,Other Methods Of Killing,Not Domestic Abuse,Jul-21,Murder,Solved,Tower Hamlets,White,7,7,2,0,1,Jul,2021
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-21,Murder,Solved,Tower Hamlets,White,7,7,1,0,1,Jul,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Lambeth,White,2,2,1,0,1,Jul,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Unsolved,Lambeth,Black,3,3,1,1,0,Sep,2021
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-21,Murder,Solved,Lambeth,Black,3,3,1,1,1,Oct,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Ealing,White,4,4,1,0,1,Jan,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Brent,White,5,5,1,0,1,Jan,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Brent,White,2,2,1,0,1,Feb,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Unsolved,Brent,Black,1,1,1,1,0,Feb,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-21,Murder,Solved,Brent,Black,4,4,1,1,1,Apr,2021
1,20 to 24,Female,Not known/Not Recorded ,Not Domestic Abuse,May-21,Murder,Solved,Hammersmith & Fulham,White,2,2,2,0,1,May,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Camden,Black,4,4,1,1,1,Feb,2021
1,0 to 12,Female,Other Methods Of Killing,Not Domestic Abuse,May-21,Murder,Unsolved,Camden,White,0,0,2,0,0,May,2021
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-21,Murder,Solved,Camden,White,4,4,2,0,1,Oct,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Barnet,Black,2,2,1,1,1,May,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Barnet,Black,2,2,1,1,1,Jun,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Ealing,Asian,3,3,1,2,1,Jun,2021
1,65 and over,Female,"Physical Assault, no weapon",Not Domestic Abuse,Jul-21,Murder,Solved,Ealing,Asian,7,7,2,2,1,Jul,2021
1,45 to 54,Female,Blunt Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Ealing,White,5,5,2,0,1,Feb,2021
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Ealing,Black,0,0,2,1,1,Sep,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Islington,Black,1,1,1,1,1,Jan,2021
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Islington,White,6,6,1,0,1,May,2021
1,13 to 19,Male,Shooting,Not Domestic Abuse,Jun-21,Murder,Solved,Islington,Black,1,1,1,1,1,Jun,2021
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Islington,White,6,6,1,0,1,Sep,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Haringey,White,1,1,1,0,1,Jan,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Haringey,White,4,4,1,0,1,Feb,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Haringey,Black,2,2,1,1,1,Feb,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Haringey,White,1,1,1,0,1,Mar,2021
1,20 to 24,Male,Shooting,Not Domestic Abuse,May-21,Murder,Unsolved,Haringey,Black,2,2,1,1,0,May,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Haringey,Black,1,1,1,1,1,Aug,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Haringey,White,4,4,1,0,1,Sep,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Ealing,Black,2,2,1,1,1,Sep,2021
1,65 and over,Female,Not known/Not Recorded ,Not Domestic Abuse,Sep-21,Murder,Solved,Ealing,White,7,7,2,0,1,Sep,2021
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Haringey,White,6,6,1,0,1,Nov,2021
1,25 to 34,Female,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Haringey,White,3,3,2,0,1,Nov,2021
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Apr-21,Murder,Solved,Southwark,White,7,7,1,0,1,Apr,2021
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Jun-21,Murder,Unsolved,Southwark,Black,5,5,1,1,0,Jun,2021
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jul-21,Murder,Solved,Southwark,White,4,4,2,0,1,Jul,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Unsolved,Southwark,Asian,2,2,1,2,0,Dec,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Southwark,Black,3,3,1,1,1,Dec,2021
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Lewisham,White,7,7,2,0,1,Jan,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-21,Murder,Solved,Lewisham,Black,1,1,1,1,1,Apr,2021
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,May-21,Murder,Solved,Lewisham,White,7,7,1,0,1,May,2021
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black,5,5,2,1,1,Jun,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black,1,1,1,1,1,Jun,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Lewisham,Black,3,3,1,1,1,Jun,2021
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Sep-21,Murder,Solved,Lewisham,Black,7,7,1,1,1,Sep,2021
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Sep-21,Murder,Solved,Bromley,White,5,5,1,0,1,Sep,2021
1,45 to 54,Male,Not known/Not Recorded ,Domestic Abuse,Oct-21,Murder,Unsolved,Bromley,White,5,5,1,0,0,Oct,2021
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Oct-21,Murder,Unsolved,Bromley,Black,4,4,1,1,0,Oct,2021
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Jan-21,Murder,Solved,Ealing,White,7,7,1,0,1,Jan,2021
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Feb-21,Manslaughter,Solved,Greenwich,Black,5,5,1,1,1,Feb,2021
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-21,Murder,Unsolved,Greenwich,Black,1,1,1,1,0,Mar,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Greenwich,Black,1,1,1,1,1,Mar,2021
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-21,Murder,Unsolved,Greenwich,Black,0,0,1,1,0,Mar,2021
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Apr-21,Murder,Solved,Greenwich,White,5,5,2,0,1,Apr,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-21,Murder,Solved,Greenwich,Black,4,4,1,1,1,Jun,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Greenwich,Black,1,1,1,1,1,Jul,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Greenwich,Black,3,3,1,1,1,Jul,2021
1,25 to 34,Female,"Physical Assault, no weapon",Not Domestic Abuse,Sep-21,Murder,Solved,Greenwich,Asian,3,3,2,2,1,Sep,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Greenwich,Black,3,3,1,1,1,Oct,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-21,Murder,Solved,Croydon,Black,2,2,1,1,1,Feb,2021
1,13 to 19,Male,Knife or Sharp Implement,Domestic Abuse,Mar-21,Murder,Solved,Croydon,Black,1,1,1,1,1,Mar,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Croydon,Black,2,2,1,1,1,Mar,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Croydon,Black,1,1,1,1,1,Jul,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Croydon,Black,1,1,1,1,1,Jul,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Unsolved,Croydon,Black,4,4,1,1,0,Oct,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Croydon,Black,1,1,1,1,1,Nov,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-21,Murder,Solved,Croydon,Black,1,1,1,1,1,Dec,2021
1,65 and over,Female,Not known/Not Recorded ,Domestic Abuse,Jun-21,Murder,Solved,Bexley,White,7,7,2,0,1,Jun,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Bexley,White,5,5,1,0,1,Sep,2021
1,35 to 44 ,Female,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Sutton,Black,4,4,2,1,1,May,2021
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jan-21,Murder,Solved,Ealing,White,4,4,2,0,1,Jan,2021
1,45 to 54,Male,Shooting,Not Domestic Abuse,Aug-21,Murder,Solved,Ealing,Asian,5,5,1,2,1,Aug,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-21,Murder,Solved,Tower Hamlets,Asian,3,3,1,2,1,Sep,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Tower Hamlets,White,2,2,1,0,1,Nov,2021
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-21,Murder,Solved,Ealing,Asian,2,2,1,2,1,Nov,2021
1,0 to 12,Female,Other Methods Of Killing,Not Domestic Abuse,Dec-21,Manslaughter,Unsolved,Tower Hamlets,Asian,0,0,2,2,0,Dec,2021
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Redbridge,White,4,4,1,0,1,Jan,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-21,Murder,Solved,Redbridge,White,5,5,1,0,1,Jan,2021
1,65 and over,Female,"Physical Assault, no weapon",Domestic Abuse,Apr-21,Murder,Solved,Redbridge,White,7,7,2,0,1,Apr,2021
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Apr-21,Murder,Solved,Redbridge,White,5,5,2,0,1,Apr,2021
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,May-21,Murder,Solved,Redbridge,White,5,5,2,0,1,May,2021
1,25 to 34,Female,"Physical Assault, no weapon",Domestic Abuse,May-21,Murder,Solved,Redbridge,White,3,3,2,0,1,May,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-21,Murder,Solved,Redbridge,Asian,1,1,1,2,1,Oct,2021
1,25 to 34,Male,Shooting,Not Domestic Abuse,May-21,Murder,Solved,Hackney,Black,3,3,1,1,1,May,2021
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Jun-21,Murder,Solved,Hackney,White,3,3,1,0,1,Jun,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-21,Murder,Solved,Waltham Forest,Asian,1,1,1,2,1,Mar,2021
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Waltham Forest,White,5,5,1,0,1,Aug,2021
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-21,Murder,Solved,Waltham Forest,Black,3,3,1,1,1,Aug,2021
1,13 to 19,Male,Shooting,Not Domestic Abuse,Sep-21,Murder,Unsolved,Waltham Forest,Black,1,1,1,1,0,Sep,2021
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Brent,Other,7,7,2,3,1,Jul,2021
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Jul-21,Murder,Solved,Barking & Dagenham,White,4,4,1,0,1,Jul,2021
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Jul-21,Murder,Solved,Enfield,White,5,5,1,0,1,Jul,2021
1,65 and over,Male,Blunt Implement,Domestic Abuse,Oct-21,Murder,Solved,Enfield,Asian,7,7,1,2,1,Oct,2021
1,65 and over,Female,Blunt Implement,Domestic Abuse,Mar-21,Murder,Solved,Newham,Black,7,7,2,1,1,Mar,2021
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-21,Murder,Solved,Newham,Other,1,1,1,3,1,Apr,2021
1,13 to 19,Male,Shooting,Not Domestic Abuse,Apr-21,Murder,Unsolved,Newham,Black,1,1,1,1,0,Apr,2021
